 2.31009300e-09 -9.60896981e-01  2.31009300e-09 -9.60896981e-01  2.31009300e-09  2.56217003e+00  2.31009300e-09 -2.91620693e+00  2.31009300e-09  1.41524597e+02  2.31009300e-09  9.94606895e+00  2.31009300e-09 -5.43373075e-02 
 2.36009300e-09 -1.08939311e+00  2.36009300e-09 -1.08939311e+00  2.36009300e-09  2.51408366e+00  2.36009300e-09 -3.03394540e+00  2.36009300e-09  1.41154114e+02  2.36009300e-09  9.25909439e+00  2.36009300e-09 -7.41337382e-01 
 2.41009300e-09 -1.18388399e+00  2.41009300e-09 -1.18388399e+00  2.41009300e-09  2.48032242e+00  2.41009300e-09 -3.11824824e+00  2.41009300e-09  1.40364371e+02  2.41009300e-09  8.58519076e+00  2.41009300e-09 -1.41526658e+00 
 2.46009300e-09 -1.24670988e+00  2.46009300e-09 -1.24670988e+00  2.46009300e-09  2.46163456e+00  2.46009300e-09 -3.17110827e+00  2.46009300e-09  1.39167741e+02  2.46009300e-09  7.93116024e+00  2.46009300e-09 -2.06932270e+00 
 2.51009300e-09 -1.27997263e+00  2.51009300e-09 -1.27997263e+00  2.51009300e-09  2.45840508e+00  2.51009300e-09 -3.19432793e+00  2.51009300e-09  1.37583220e+02  2.51009300e-09  7.30351033e+00  2.51009300e-09 -2.69699824e+00 
 2.56009300e-09 -1.28571004e+00  2.56009300e-09 -1.28571004e+00  2.56009300e-09  2.47070656e+00  2.56009300e-09 -3.18970301e+00  2.56009300e-09  1.35635678e+02  2.56009300e-09  6.70835144e+00  2.56009300e-09 -3.29218278e+00 
 2.61009300e-09 -1.26598366e+00  2.61009300e-09 -1.26598366e+00  2.61009300e-09  2.49833803e+00  2.61009300e-09 -3.15911674e+00  2.61009300e-09  1.33355051e+02  2.61009300e-09  6.15130792e+00  2.61009300e-09 -3.84925194e+00 
 2.66009300e-09 -1.22291526e+00  2.66009300e-09 -1.22291526e+00  2.66009300e-09  2.54085734e+00  2.66009300e-09 -3.10457992e+00  2.66009300e-09  1.30775481e+02  2.66009300e-09  5.63744342e+00  2.66009300e-09 -4.36314206e+00 
 2.71009300e-09 -1.15869363e+00  2.71009300e-09 -1.15869363e+00  2.71009300e-09  2.59761047e+00  2.71009300e-09 -3.02823832e+00  2.71009300e-09  1.27934399e+02  2.71009300e-09  5.17120140e+00  2.71009300e-09 -4.82940968e+00 
 2.76009300e-09 -1.07556415e+00  2.76009300e-09 -1.07556415e+00  2.76009300e-09  2.66775950e+00  2.76009300e-09 -2.93236059e+00  2.76009300e-09  1.24871592e+02  2.76009300e-09  4.75636125e+00  2.76009300e-09 -5.24427538e+00 
 2.81009300e-09 -9.75808699e-01  2.81009300e-09 -9.75808699e-01  2.81009300e-09  2.75031005e+00  2.81009300e-09 -2.81931391e+00  2.81009300e-09  1.21628272e+02  2.81009300e-09  4.39601021e+00  2.81009300e-09 -5.60465193e+00 
 2.86009300e-09 -8.61720384e-01  2.86009300e-09 -8.61720384e-01  2.86009300e-09  2.84413852e+00  2.86009300e-09 -2.69153259e+00  2.86009300e-09  1.18246180e+02  2.86009300e-09  4.09253059e+00  2.86009300e-09 -5.90815701e+00 
 2.91009300e-09 -7.35767567e-01  2.91009300e-09 -7.35767567e-01  2.91009300e-09  2.94800950e+00  2.91009300e-09 -2.55167397e+00  2.91009300e-09  1.14766530e+02  2.91009300e-09  3.84760324e+00  2.91009300e-09 -6.15310976e+00 
 2.96009300e-09 -5.99996627e-01  2.96009300e-09 -5.99996627e-01  2.96009300e-09  3.06061352e+00  2.96009300e-09 -2.40201227e+00  2.96009300e-09  1.11229883e+02  2.96009300e-09  3.66222087e+00  2.96009300e-09 -6.33851746e+00 
 3.01009300e-09 -4.56346576e-01  3.01009300e-09 -4.56346576e-01  3.01009300e-09  3.18061346e+00  3.01009300e-09 -2.24474354e+00  3.01009300e-09  1.07675127e+02  3.01009300e-09  3.53671082e+00  3.01009300e-09 -6.46405278e+00 
